Points,GEO12_ID,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,TotPop,NatWalkInd,TotPop_scaled,NatWalkInd_scaled,score
"(-96.63223178850853, 30.573666408364918)",480520000000.0,0.003587052,0.09982349,0.070110361,0.285041009,0.040433317,0.1485114,0.198366973,0.252328654,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7324257146188915
"(-96.63275849239459, 30.7580413844409)",483320000000.0,0.061233488,0.252286532,0.124481294,0.313297332,0.694090781,0.375595247,0.352368679,0.277380816,2713,9.5,0.2905955441302485,1.0000000000000002,0.507071542370478
"(-96.63327008139628, 30.920514546896722)",483960000000.0,0.007351118,0.349833768,0.035744513,0.411624165,0.08311436,0.520885549,0.101028214,0.364557753,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6755745511071483
"(-96.63349973190944, 30.97252182096976)",483960000000.0,0.01143906,0.36256241,0.044853588,0.451046151,0.129467854,0.539844039,0.126829004,0.399509433,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6453484349332351
"(-96.6345716875601, 30.460824617546677)",480520000000.0,0.006866571,0.101019094,0.092816254,0.325246855,0.077620037,0.150292175,0.26267976,0.287975308,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.704218734010196
"(-96.63494632887898, 30.85407023420717)",483960000000.0,0.005123422,0.342514456,0.047921094,0.367383347,0.057854338,0.509983907,0.135517493,0.325333679,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6969782524549744
"(-96.63581203699151, 30.336593028506744)",480520000000.0,0.002440388,0.20036829,0.205500767,0.397894411,0.027431197,0.298266381,0.581850433,0.352384902,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6789617378797611
"(-96.63589718478866, 30.231683282712986)",484772000000.0,0.012933627,0.25151137,0.205814861,0.474659176,0.146414866,0.374440692,0.58274008,0.420444829,2715,7.0,0.29080976863753216,0.6938775510329029,0.6245677518949143
"(-96.63607236531514, 30.30910450488922)",480520000000.0,0.011242666,0.225712313,0.232037037,0.416992772,0.127240918,0.336014665,0.657012481,0.36931758,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6334465411841089
"(-96.63730366130861, 30.78931162107888)",483960000000.0,0.03813135,0.280663022,0.097665625,0.332109212,0.432133824,0.417860195,0.276415251,0.294059499,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5755514483680177
"(-96.63957225833366, 30.96491971014408)",483960000000.0,0.006682861,0.354436238,0.041395724,0.449020418,0.07553693,0.527740631,0.117034858,0.397713411,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6656837880636699
"(-96.63998917863951, 30.1670402731129)",484772000000.0,0.008245613,0.241327225,0.200370117,0.529092001,0.0932571,0.359272067,0.56731824,0.468705176,2715,7.0,0.29080976863753216,0.6938775510329029,0.6276012221992622
"(-96.6412411051739, 30.454764182941602)",480520000000.0,0.007857086,0.099558596,0.094009838,0.334019305,0.08885156,0.148116858,0.266060499,0.295752994,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6975544255754134
"(-96.64247354670124, 31.18900210226218)",483960000000.0,0.018511378,0.471045668,0.210180182,0.63803058,0.209661426,0.701422839,0.595104533,0.565290526,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5324070588897569
"(-96.64249166053035, 30.262712118058754)",484772000000.0,0.008512674,0.267728789,0.223161098,0.455141609,0.096285328,0.39859549,0.631872033,0.403140481,2715,7.0,0.29080976863753216,0.6938775510329029,0.6448366361123056
"(-96.64486640084314, 30.284037693565555)",484772000000.0,0.008895457,0.246603012,0.234929163,0.441055402,0.100625737,0.367130011,0.665204219,0.390651598,2715,7.0,0.29080976863753216,0.6938775510329029,0.6475897267644796
"(-96.64490140383356, 30.45814188661738)",480520000000.0,0.011967789,0.09458038,0.089217379,0.335599328,0.135463149,0.140702126,0.252486211,0.297153849,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6817670111406307
"(-96.64498888515621, 30.89084998496489)",483960000000.0,0.01238362,0.334088112,0.042119669,0.399103362,0.140178295,0.497433413,0.11908538,0.353456763,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6598220037158439
"(-96.64793789618075, 30.492215077051632)",480520000000.0,0.022901627,0.073917431,0.060354813,0.323480197,0.259442793,0.109926,0.170735095,0.286408982,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.647273490531935
"(-96.64834963896732, 30.408668467905265)",480520000000.0,0.012681224,0.130519937,0.13290238,0.364222648,0.143552847,0.194231773,0.376220791,0.322531392,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.662419091358022
"(-96.6487189851684, 30.524289058794636)",480520000000.0,0.014833606,0.067836686,0.043457204,0.312863326,0.167958875,0.100869124,0.122873848,0.276996025,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6848427567493263
"(-96.64905441978141, 30.26522409582222)",484772000000.0,0.008887744,0.263562047,0.23017408,0.457666164,0.100538272,0.392389397,0.651735792,0.405378761,2715,7.0,0.29080976863753216,0.6938775510329029,0.6419850075036099
"(-96.6502089093655, 30.449228752189583)",480520000000.0,0.002155216,0.096938761,0.094556073,0.344548379,0.024197617,0.144214783,0.267607671,0.305088111,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7168981434449785
"(-96.65130949213986, 30.26983260768853)",484772000000.0,0.006705998,0.25853216,0.234160966,0.455809481,0.075799288,0.384897705,0.663028358,0.403732619,2715,7.0,0.29080976863753216,0.6938775510329029,0.6509971872427404
"(-96.65135399528442, 30.37867840785666)",480520000000.0,0.002748486,0.155609759,0.160830714,0.383511361,0.030924742,0.231601442,0.455325761,0.339632836,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6905816413145437
"(-96.6519963385752, 30.868148059601893)",483960000000.0,0.00364922,0.325607744,0.057032817,0.389494104,0.041138239,0.484802453,0.161325783,0.344937159,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6959466922810612
"(-96.65267923094372, 30.952242280317563)",483960000000.0,0.004448501,0.338208834,0.038486228,0.448094332,0.050201348,0.503570962,0.108793922,0.396892339,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.676190911411496
"(-96.65395800458671, 31.03988999500189)",483960000000.0,0.009413091,0.371200898,0.062692361,0.517051594,0.106495229,0.552710508,0.177356029,0.458030105,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6302276579767134
"(-96.65469811617412, 31.0001692297898)",483960000000.0,0.016845895,0.352740244,0.029234712,0.485876988,0.190776376,0.525214557,0.082589677,0.430390583,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6158419754984524
"(-96.65537082219552, 31.148118084337135)",483960000000.0,0.018750501,0.433591363,0.16782617,0.608790715,0.212372854,0.645637073,0.47513988,0.539366352,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5481223800636699
"(-96.65629990901989, 30.954681797354578)",483960000000.0,0.001157301,0.335429953,0.034312342,0.452336592,0.012882173,0.499431998,0.096971694,0.400653543,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6885572140201917
"(-96.65674657871085, 30.97352939041094)",483960000000.0,0.007966398,0.34092962,0.022222345,0.466713902,0.090091063,0.507623397,0.062727659,0.41340052,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6584009401071482
"(-96.65711935934918, 31.171771887330216)",483960000000.0,0.014009283,0.448520922,0.191107176,0.630228164,0.158611816,0.667873687,0.541081634,0.558372875,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5563770649332351
"(-96.65824884235424, 30.56794348557266)",480520000000.0,0.001736049,0.07536384,0.045876869,0.311649159,0.019444646,0.112080332,0.129727372,0.27591954,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7360888863145437
"(-96.65849099230716, 31.182250775550596)",483960000000.0,0.009531179,0.45495462,0.201396611,0.639972747,0.107834237,0.677456264,0.570225708,0.567012459,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.569349991411496
"(-96.65863252546663, 31.108700529405724)",483960000000.0,0.026343103,0.405683635,0.128336127,0.576718992,0.29846597,0.604070317,0.363287212,0.510931443,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5347377612810612
"(-96.6593686736358, 30.663584115008373)",480520000000.0,0.021642475,0.154475107,0.130677453,0.311206269,0.245165172,0.229911452,0.369918848,0.275526872,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6421477793580219
"(-96.65948750410409, 30.95356336640199)",483960000000.0,0.001547751,0.332055219,0.03338855,0.453672327,0.017309518,0.49440555,0.094355119,0.40183781,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6869376543245395
"(-96.6604411866355, 30.6084199363296)",480520000000.0,0.022988818,0.104625232,0.078075039,0.309572998,0.260431467,0.155663284,0.220926344,0.274078807,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6470475546623697
"(-96.66194880703954, 30.35260163350681)",480520000000.0,0.003887959,0.176067946,0.184254244,0.407637782,0.043845324,0.26207259,0.521671203,0.361023411,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6744379088797612
"(-96.66324215728862, 30.16445723084082)",484772000000.0,0.006706932,0.264296903,0.223666923,0.544676034,0.075809879,0.393483919,0.633304745,0.482522037,2715,7.0,0.29080976863753216,0.6938775510329029,0.6245075058079578
"(-96.66412975970849, 30.939278756252396)",483960000000.0,0.014089953,0.32372663,0.044488339,0.446543071,0.159526535,0.482000656,0.125794463,0.395516986,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6388418284984525
"(-96.66419394764806, 30.562530311798913)",480520000000.0,0.003871428,0.067334599,0.037836558,0.318455733,0.043657872,0.100121297,0.106953779,0.281954273,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.727077971358022
"(-96.66498630211035, 30.391079536591455)",480520000000.0,0.013618735,0.138831226,0.145809799,0.387726828,0.154183359,0.206610901,0.412780114,0.343370285,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6493454526188915
"(-96.66658893516451, 30.320219917372036)",480520000000.0,0.004448375,0.205931557,0.215719468,0.431796301,0.050199926,0.306552508,0.610794158,0.382442445,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6589686931841089
"(-96.66790566908892, 30.550310598083875)",480520000000.0,0.006736283,0.057189835,0.027473487,0.32453899,0.076142689,0.085011326,0.077601134,0.287347712,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.715836083010196
"(-96.66910269243145, 31.155562680471437)",483960000000.0,0.003663172,0.428628654,0.174017024,0.622155369,0.041296441,0.638245439,0.492675023,0.551215505,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6030647527158438
"(-96.66953591377874, 30.904022465219434)",483960000000.0,0.015153973,0.311351432,0.06574588,0.426146919,0.171591545,0.463568598,0.186004898,0.377433681,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6391186973245394
"(-96.67167640155247, 30.24464591506213)",484772000000.0,0.002167444,0.278996635,0.243841942,0.48812499,0.024336271,0.415378219,0.690449017,0.43238367,2715,7.0,0.29080976863753216,0.6938775510329029,0.6564143418079578
"(-96.67228057021077, 30.786442905054624)",483320000000.0,0.028130197,0.270043966,0.120417342,0.361360312,0.318729968,0.402043797,0.34085783,0.319993633,2713,9.5,0.2905955441302485,1.0000000000000002,0.6221605105009128
"(-96.672429745992, 30.853832313884972)",483960000000.0,0.004524067,0.30503658,0.080978145,0.396916162,0.051058201,0.454163033,0.22914918,0.351517583,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6885907329332351
"(-96.67316141710636, 31.143543029950465)",483960000000.0,0.009201916,0.417400332,0.161855061,0.613974245,0.104100704,0.621521579,0.458227151,0.54396209,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5859675765419308
"(-96.67355568443881, 31.17025158071776)",483960000000.0,0.003564811,0.435842953,0.188547327,0.637067324,0.040181122,0.648990672,0.533831048,0.5644365,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5965975063680178
"(-96.67707828266714, 30.481905120961372)",480520000000.0,0.006337762,0.054785998,0.05445018,0.354323979,0.071623835,0.081430967,0.154010653,0.313755195,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7050561616188915
"(-96.6789561036586, 30.542213716386165)",480520000000.0,0.003950285,0.0435403,0.013841127,0.337129321,0.044552046,0.064681226,0.038988469,0.298510347,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7255042060101959
"(-96.6789684699213, 30.436671691375846)",480520000000.0,0.006619816,0.091386757,0.098618245,0.375787695,0.074822061,0.135945432,0.279113477,0.332785005,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6895152234884568
"(-96.67917200163889, 30.556066710442924)",480520000000.0,0.002832468,0.051827844,0.023015509,0.334383225,0.031877024,0.077024987,0.064974237,0.296075648,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.729093259879761
"(-96.67952499078909, 30.96374724902235)",483960000000.0,0.004004353,0.316186659,0.018121696,0.474825478,0.045165127,0.470770356,0.051112869,0.420592274,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6736331699767134
"(-96.68106634337602, 30.55239802425991)",480520000000.0,0.002932915,0.047933682,0.018926234,0.336967542,0.033016005,0.071224885,0.053391663,0.298366913,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7286558993580221
"(-96.68108384170492, 30.50269732874535)",480520000000.0,0.002649855,0.039360334,0.033353744,0.350469602,0.029806365,0.058455438,0.094256536,0.310337889,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7243869378797612
"(-96.68127253379784, 30.554256878355748)",480520000000.0,0.004109969,0.049060033,0.020346356,0.336797204,0.046362707,0.072902511,0.057414056,0.29821589,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7238182710536741
"(-96.68168344010628, 30.4967389529834)",480520000000.0,0.00532133,0.041824416,0.038938517,0.353083564,0.060098426,0.062125529,0.110074996,0.312655437,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.712197136879761
"(-96.68291733450063, 30.38272632297158)",480520000000.0,0.006974535,0.141333433,0.152045746,0.407316703,0.078844253,0.210337777,0.43044298,0.360738742,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6685791678362829
"(-96.68340648434497, 30.727539617167402)",483320000000.0,0.024660741,0.210118612,0.174275999,0.349010527,0.279389528,0.312788855,0.493408552,0.309044268,2713,9.5,0.2905955441302485,1.0000000000000002,0.6369006261530865
"(-96.684117434406, 30.204268998594507)",484772000000.0,0.020929286,0.290504181,0.246912206,0.52653907,0.237078269,0.432517965,0.699145315,0.466441737,2715,7.0,0.29080976863753216,0.6938775510329029,0.5694475346775231
"(-96.68495808242244, 30.828963517911514)",483320000000.0,0.011796845,0.293902263,0.103401028,0.393419456,0.133524801,0.437579187,0.292660362,0.34841739,2713,9.5,0.2905955441302485,1.0000000000000002,0.6772436999791737
"(-96.68606948796905, 30.505853502235862)",480520000000.0,0.005799031,0.033500321,0.029117583,0.354130491,0.06551512,0.049727327,0.082257917,0.313583647,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7117387042275872
"(-96.68689241450149, 30.522487699302935)",480520000000.0,0.001161538,0.029631503,0.012734359,0.349875248,0.012930224,0.043964972,0.035853629,0.309810933,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7336094660971524
"(-96.68698071681641, 30.528801577619383)",480520000000.0,0.002229457,0.030719798,0.006991064,0.348238838,0.02503944,0.045585917,0.019586163,0.308360086,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7305390125754133
"(-96.68704445340902, 30.533726466370133)",480520000000.0,0.002095114,0.032412953,0.003988614,0.34703186,0.023516106,0.048107763,0.011081944,0.307289974,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7317011839232395
"(-96.6877207312823, 31.165539946701024)",483960000000.0,0.008240251,0.422644918,0.184086411,0.640339611,0.093196303,0.629333052,0.521195828,0.567337722,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5785523592375829
"(-96.68886837488022, 30.533214133355)",480520000000.0,0.002828888,0.030544904,0.002474617,0.348925987,0.031836429,0.045325423,0.006793658,0.308969315,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7285304584449785
"(-96.68903111224384, 30.552590006443882)",480520000000.0,0.004835172,0.042548118,0.015812053,0.344732193,0.054585845,0.063203435,0.044570972,0.305251081,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7194911200971524
"(-96.68984728601411, 30.56416065611308)",480520000000.0,0.012633333,0.051513436,0.027162697,0.343435231,0.143009804,0.076556697,0.076720846,0.30410119,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6871565253145439
"(-96.69008721103788, 30.523378887142936)",480520000000.0,0.000960151,0.026546642,0.011213968,0.352695221,0.010646671,0.039370271,0.031547234,0.312311131,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7339211154884567
"(-96.69038629208497, 30.9154927027851)",483960000000.0,0.021570433,0.292790151,0.067512355,0.449380579,0.244348288,0.43592277,0.19100831,0.398032731,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6076315700201916
"(-96.69077100136016, 30.530788368964195)",480520000000.0,0.001079324,0.027815268,0.003775642,0.351381628,0.011997983,0.041259807,0.010478718,0.311146495,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7346900534015002
"(-96.69092765404085, 30.878735493862678)",483960000000.0,0.010403578,0.287274976,0.089614802,0.426612352,0.117726436,0.427708272,0.253611881,0.377846336,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6563305658028004
"(-96.69114342447367, 30.39058944006009)",480520000000.0,0.005578554,0.131886797,0.143970697,0.410117106,0.063015109,0.196267623,0.407570992,0.363221589,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.674827538184109
"(-96.69286588892476, 30.536573876231632)",480520000000.0,0.000360749,0.028784571,0.000840678,0.351977785,0.003850015,0.042703522,0.002165644,0.31167505,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7376389517928046
"(-96.69329706899937, 30.51774103093632)",480520000000.0,0.003794184,0.023237945,0.016982637,0.357366332,0.042782002,0.034442181,0.047886566,0.316452555,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7208069727928046
"(-96.69340483354688, 30.535803986681238)",480520000000.0,0.001044212,0.027902897,0.000353914,0.352685859,0.011599854,0.041390325,0.00078692,0.312302831,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7348420370536742
"(-96.69403923896131, 30.52969154704455)",480520000000.0,0.001542524,0.024378459,0.005768548,0.354821858,0.017250251,0.036140902,0.016123478,0.314196616,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7317794026623697
"(-96.69439269026739, 30.533536095061486)",480520000000.0,0.000404258,0.025839369,0.002667483,0.354196642,0.004343363,0.038316834,0.007339937,0.313642297,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7367488489667177
"(-96.69480642056361, 30.525301195341473)",480520000000.0,0.000651095,0.02224868,0.010031751,0.356713688,0.007142271,0.032968734,0.02819869,0.31587392,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7343247228362828
"(-96.69639830924837, 31.060950902456643)",483960000000.0,0.006118186,0.346765886,0.081455242,0.559414835,0.069134037,0.516316137,0.230500522,0.495589513,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6294304471071481
"(-96.69647161928202, 30.66733376879825)",480520000000.0,0.036543839,0.148647604,0.130302444,0.348475204,0.414132915,0.221231762,0.368856662,0.308569649,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5723068104884568
"(-96.69716606595632, 31.094875915367975)",483960000000.0,0.011393795,0.367081656,0.114847144,0.586932963,0.12895459,0.546575164,0.325080651,0.519987188,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5947093610201917
"(-96.69758353044637, 30.926017402864105)",483960000000.0,0.016809277,0.288046209,0.05927016,0.461727206,0.190361164,0.428856973,0.167662895,0.408979296,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6239244258462786
"(-96.69896742773557, 30.513569062252607)",480520000000.0,0.00406048,0.018612248,0.022471734,0.36400662,0.045801546,0.027552505,0.063434033,0.32233986,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7173325126623699
"(-96.69918317333521, 30.528557731667405)",480520000000.0,0.001832646,0.019232224,0.00936474,0.360084523,0.020539962,0.028475919,0.02630943,0.318862514,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7289026269667177
"(-96.6996408294584, 30.532291496521104)",480520000000.0,0.000440514,0.020782768,0.007121236,0.359589652,0.004754471,0.030785354,0.019954869,0.31842376,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7347217176623699
"(-96.7005777942538, 30.335850155365495)",480520000000.0,0.018520585,0.184861113,0.198943191,0.448528968,0.209765824,0.275169443,0.563276574,0.397277689,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6017378894015003
"(-96.7009617841758, 30.5242305290308)",480520000000.0,0.003202202,0.016020333,0.013948482,0.362931509,0.036069465,0.023692015,0.039292545,0.321386663,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7222666084015004
"(-96.70172408981541, 31.009321745507712)",483960000000.0,0.002443758,0.314598258,0.036775878,0.523324314,0.027469416,0.468404534,0.10394948,0.463591523,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.662637557237583
"(-96.70181457656393, 31.02190229862785)",483960000000.0,0.004353823,0.320768431,0.047000527,0.532790284,0.049127785,0.477594609,0.132910053,0.471984087,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6505263349767134
"(-96.70193348352886, 30.52883993287412)",480520000000.0,0.00048169,0.016956151,0.011032453,0.362672063,0.005221371,0.025085855,0.031033103,0.321156637,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7333748937058481
"(-96.70223250497389, 30.96371661386964)",483960000000.0,0.010145506,0.294878475,0.030689696,0.490783609,0.114800134,0.439033193,0.086710812,0.434740812,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6443232073680177
"(-96.70227338947069, 30.368176578009432)",480520000000.0,0.00704724,0.152512149,0.166768629,0.431470834,0.079668656,0.226987752,0.472144473,0.382153884,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6583066535754133
"(-96.70240590092922, 30.504487417463046)",480520000000.0,0.004423116,0.020929699,0.032182487,0.370047425,0.049913507,0.031004197,0.090939035,0.327695661,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7126934348362829
"(-96.7028027159764, 31.129802495946183)",483960000000.0,0.014494947,0.386523017,0.150223351,0.61867452,0.164118797,0.575531815,0.425281178,0.548129372,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5670742172810612
"(-96.70363413414634, 30.540161855620102)",480520000000.0,0.000380756,0.023849049,0.010814773,0.361625239,0.004076868,0.035352381,0.030416541,0.320228519,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.733676241705848
"(-96.70405757008129, 31.150744924479277)",483960000000.0,0.001440333,0.400678018,0.171091837,0.636710364,0.016091496,0.596614774,0.484389646,0.564120018,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6095134265419307
"(-96.7041072701911, 30.470045029446673)",480520000000.0,0.009150773,0.051480585,0.065843958,0.383839001,0.103520781,0.076507768,0.186282697,0.339923323,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6836705339232394
"(-96.70424299284242, 30.416822456878776)",480520000000.0,0.010820993,0.103924664,0.118486141,0.407532536,0.122459537,0.154619834,0.335387846,0.360930099,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6598974264884568
"(-96.70645230918585, 30.171214071547787)",484772000000.0,0.013035814,0.307902467,0.26681984,0.56617847,0.147573573,0.458431588,0.755532237,0.501586177,2715,7.0,0.29080976863753216,0.6938775510329029,0.5847771652427404
"(-96.70689869909198, 31.131730761524626)",483960000000.0,0.010632045,0.384993018,0.152861647,0.622593457,0.120317042,0.57325298,0.432753959,0.551603915,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5808752498897568
"(-96.7081925891413, 30.52096503999375)",480520000000.0,0.001390805,0.008282149,0.021004306,0.370772583,0.015529898,0.01216649,0.059277651,0.328338588,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.726624936879761
"(-96.70979153750022, 30.66982695569813)",480520000000.0,0.04521481,0.149942591,0.133885229,0.362009404,0.512453739,0.223160562,0.37900464,0.32056912,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.5334094566623697
"(-96.7114741280315, 30.582705597999237)",480520000000.0,0.015436113,0.062869561,0.049506035,0.362366795,0.17479075,0.093470912,0.140006721,0.320885985,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.6667771332275872
"(-96.7117613216753, 31.029140466199895)",483960000000.0,0.002567897,0.316126341,0.058545029,0.544793352,0.028877033,0.470680515,0.165609012,0.482626052,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6527474406723656
"(-96.71210157449852, 30.499046220106344)",480520000000.0,0.005910816,0.021424929,0.041337987,0.380967904,0.066782651,0.03174181,0.116871322,0.337377798,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7022986457928047
"(-96.71234161453702, 30.512124633420566)",480520000000.0,0.002159752,0.008897185,0.03041203,0.37722146,0.024249046,0.013082545,0.085924344,0.334056187,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7204050793145437
"(-96.7128939119921, 30.54693628919907)",480520000000.0,0.001311444,0.027135578,0.022120653,0.369242811,0.01463002,0.040247454,0.062439622,0.326982287,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7260513063145437
"(-96.71301364487219, 30.532758945308267)",480520000000.0,0.000652869,0.013176343,0.019681241,0.37245473,0.007162385,0.019456075,0.055530165,0.329829986,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7288626247493264
"(-96.71352928204274, 30.245721556818012)",484772000000.0,0.010521988,0.274324726,0.28424636,0.516699738,0.119069093,0.408419712,0.804891586,0.457718148,2715,7.0,0.29080976863753216,0.6938775510329029,0.6099785825905665
"(-96.71461824807588, 31.13024868823035)",483960000000.0,0.00284171,0.378540069,0.153099296,0.62582978,0.031981824,0.56364173,0.433427085,0.554473251,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6109911272810612
"(-96.71513190554583, 30.910901258533453)",483960000000.0,0.019489693,0.267625201,0.080266211,0.465468769,0.22075461,0.398441203,0.227132679,0.41229658,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6109357365419308
"(-96.71725977568694, 31.137120190778734)",483960000000.0,0.004227197,0.381709653,0.160409323,0.632960305,0.047691964,0.568362621,0.454132204,0.560795201,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6022223129332351
"(-96.71758376640653, 30.22145038536516)",484772000000.0,0.01047701,0.298582907,0.282723137,0.536618567,0.118559085,0.444550705,0.800577166,0.475378257,2715,7.0,0.29080976863753216,0.6938775510329029,0.6026300008079578
"(-96.71804716221503, 30.94306185541968)",483960000000.0,0.011452367,0.273040077,0.056114562,0.488349751,0.12961874,0.40650631,0.158724894,0.432582944,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6382026376723655
"(-96.71838554705882, 30.517643224269847)",480520000000.0,0.001033636,0.003091524,0.030882685,0.381483805,0.011479929,0.004435389,0.087257439,0.337835197,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.723850075705848
"(-96.71974960530831, 30.52549846261653)",480520000000.0,0.00164485,0.0064005,0.028197582,0.380755347,0.018410533,0.009363895,0.079652081,0.337189344,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7217804602275872
"(-96.7197568607268, 30.698536420798156)",483320000000.0,0.042735317,0.178536539,0.163768646,0.376746015,0.484338571,0.265749399,0.463647241,0.333634656,2713,9.5,0.2905955441302485,1.0000000000000002,0.5603999878487389
