,Points,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,score
2429,"(-97.02010523935549, 30.648425443971224)",0.16032837350148219,14.646536774141993,39.896106694923056,0.018493042066289357,0.030486413215176558,0.31926985262703617,0.5309325348871061,0.0006337296272111832,0.8736533601704448
2430,"(-97.02489195830549, 30.646032820779517)",0.11592903407797939,14.860362971348508,40.173948834415164,0.26893710045805225,0.02197069945413313,0.323933334489459,0.5346327647434811,0.012381625459886868,0.8702061966075654
2431,"(-97.00003792547614, 30.640441914385008)",0.4661745615466711,15.035097638041705,38.68058354710429,0.9607225698074277,0.08914716416590801,0.32774424241143457,0.5147445115336449,0.044832080402452276,0.8382997189535952
2432,"(-96.9980353417315, 30.637865516695967)",0.3484162037858299,15.201809137045613,38.556054562469754,1.1685096538608464,0.06656132210873902,0.3313801675787852,0.5130860666779758,0.054579011651332235,0.8406153585232908
2433,"(-96.99782781393893, 30.64303459051094)",0.32402194032218884,14.845895609736093,38.55517219017788,0.8537530398948764,0.06188254607816857,0.3236178058996134,0.51307431547168,0.039814325528359125,0.8494785132381151
2434,"(-96.98333454336786, 30.655739936230137)",0.21820588274317554,13.925435470143858,37.735733851535684,1.312446808507595,0.041587215801521034,0.3035428608173427,0.5021612473113037,0.06133085359999054,0.8520667969249485
2435,"(-96.9961293142465, 30.643884466107487)",0.2109564966777411,14.779599731980014,38.45628021057686,0.8638715954963169,0.040196796541277315,0.3221719137334151,0.5117572976278618,0.04028896939871564,0.8562152607686613
2436,"(-97.00321721996693, 30.652727492088133)",0.11077370735580534,14.211527219195533,38.90605296239949,0.13588552858494687,0.020981917024468125,0.3097824315533959,0.5177472549752977,0.006140407294136152,0.8775180501667962
2437,"(-96.99111759409683, 30.64819432744606)",0.07284709972592249,14.463725987502132,38.17066707611301,0.9209591923264556,0.013707661625692466,0.3152828070784177,0.5079535756674427,0.04296684942192291,0.8648490427610953
2438,"(-96.99690457970758, 30.63542799954113)",0.2963415951417043,15.36396574582139,38.48444641425664,1.349426922957798,0.05657350546124653,0.3349167520281054,0.5121324078540759,0.0630655265454426,0.8396051465524204
2439,"(-96.99584407284573, 30.651259572894492)",0.0896090487452853,14.271724035234948,38.4622080107688,0.5830763710437228,0.01692257341896426,0.3110953051088485,0.5118362425398645,0.027117353077031087,0.8706736014677421
2440,"(-96.98439897953413, 30.64963285735338)",0.3014456664431845,14.347694731636228,37.77574403959261,1.2715048718936555,0.05755245719304535,0.31275220201564247,0.5026940926625454,0.05941033845733865,0.8461502777897679
2441,"(-97.00183364839708, 30.645245270246807)",0.4896980365809233,14.715712592814059,38.799481398353215,0.6130406159381522,0.09365892453571892,0.3207785553954994,0.5163279624092187,0.028522923766090478,0.8447046458128264
2442,"(-96.99128782148048, 30.65728890052714)",0.12240731649416461,13.838858706043746,38.21509320982899,0.8679234093169373,0.023213222415865112,0.3016546489220613,0.5085452314424799,0.04047903294825126,0.8656589671672797
2443,"(-96.9889960558722, 30.640010805105852)",0.1559346353016274,15.020302031583359,38.02225846890702,1.3482525880412428,0.02964370209972425,0.32742155490511654,0.5059771081656791,0.0630104405339758,0.8498206913589013
2444,"(-96.98330261371622, 30.677770753357386)",0.13404407268793622,12.408272075544895,37.856676856123755,2.1139234401778855,0.025445131406852308,0.27045400610507014,0.5037719350108533,0.09892673046626334,0.8483277736693396
2445,"(-96.98399241985128, 30.678397588882856)",0.14220312274400046,12.366333238640216,37.90191465863102,2.1233085838858647,0.02701002259085693,0.26953933331103835,0.5043744003812257,0.09936697125841486,0.8478048980190467
2446,"(-96.98290132506915, 30.672828880668227)",0.14283258915981992,12.747944655673574,37.80006547897831,1.875104490488243,0.02713075312173665,0.27786215785301793,0.5030179993108655,0.08772414829346457,0.850896883244403
2447,"(-96.99074038136631, 30.669366578686816)",0.19898564355911477,13.006402421506248,38.24396675583025,1.385103420288164,0.037900808358629856,0.2834990401383017,0.5089297618710483,0.06473904907579647,0.8551413536473274
2448,"(-96.99884427468643, 30.67051585906006)",0.49965818227081854,12.965816803220571,38.731515704463064,1.223058298242548,0.09556926263567136,0.28261388061517895,0.5154228128512672,0.05713779382458493,0.8404090462713021
2449,"(-96.98681709286042, 30.664095302254925)",0.1341767820953178,13.357093086008625,37.981980023525274,1.3121895593151767,0.025470584833442278,0.29114749282835406,0.5054406902326674,0.061318786487139156,0.8590577423661742
2450,"(-96.99438138037956, 30.676932661510406)",0.6299163622133108,12.501789832610074,38.507353236676025,1.7296848480483185,0.12055254819414017,0.27249359886585206,0.5124374749989871,0.08090276541706663,0.8257306621018622
2451,"(-96.98303010348782, 30.66748173031102)",0.11991297131482537,13.116372846621088,37.77559951680481,1.6302786187575695,0.022734811479029244,0.2858974603956225,0.502692167945383,0.0762397918399494,0.8552349309466487
2452,"(-96.98654058488329, 30.6739883713512)",0.20587496971565428,12.675495743527229,38.023240140195334,1.7899518728030515,0.03922216877338648,0.27628206994910015,0.5059901818103638,0.08372978688250052,0.8488860024441275
2453,"(-96.99344454095497, 30.66213301202686)",0.09209530498400934,13.514198499059837,38.36564717235132,0.9139392990590752,0.017399432911481275,0.29457391229343566,0.5105502702322726,0.04263755842020674,0.8677553372765585
2454,"(-96.9982376485166, 30.658006507237097)",0.08604911904781025,13.82037838997546,38.631283552911874,0.5139379362272355,0.016239785280519836,0.3012515990623051,0.5140879469435385,0.023874189172588284,0.8739192742399939
2455,"(-97.00293615756507, 30.66349030843902)",0.43869889679463897,13.472768928850682,38.936150460090246,0.6920220879753792,0.08387738088848291,0.2936703464452727,0.5181480856763608,0.03222780745214421,0.8513967848959068
2456,"(-97.00148842687092, 30.673509863722842)",0.49091474225851506,12.777232094861692,38.90650027864775,1.3866282793194318,0.09389228650498108,0.27850090765652624,0.517753212217565,0.06481057756472883,0.8384325802695524
2457,"(-97.00503306178291, 30.65413723105257)",0.03383624746236127,14.12712948028233,39.019356653207026,0.03612159545408292,0.006225450048576357,0.3079417435095867,0.5192562042668987,0.0014606544511038004,0.8840341340763784
2458,"(-97.00321706816912, 30.655366577006742)",0.008914194850673069,14.030799565839997,38.916215344469535,0.16902759228136757,0.0014454450049324432,0.30584081848412464,0.5178825949551014,0.007695043944275418,0.883531925728475
2459,"(-97.00175257619054, 30.65632139610902)",0.10713027214438463,13.956120770777522,38.83304286671526,0.27768757977373143,0.02028311267804711,0.3042120975377146,0.5167749253770537,0.01279209524761797,0.8762783160522905
2460,"(-97.0185228425086, 30.669832744713887)",0.9059884947926472,13.178798005577347,39.895276582635745,1.3673512108493702,0.17350268864604934,0.287258933406669,0.5309214796660541,0.06390632376130503,0.811842729253724
2461,"(-97.00358259190119, 30.66082865620712)",0.29681938908204886,13.659301101930074,38.96167248020046,0.5046771766274076,0.05666514548304788,0.29773855425740486,0.5184879813487,0.02343978302293212,0.8622280341595618
2462,"(-97.01425199286999, 30.67052274874747)",0.6983684754912948,13.087188284264416,39.6457537251157,1.2806929231789423,0.1336815408904879,0.2852609543033328,0.5275983986930547,0.059841333986232315,0.8261469734083887
2463,"(-97.00832237188943, 30.67113102517435)",0.5210769266396891,12.991319707075421,39.29745995562832,1.2185857993838929,0.09967733943443813,0.28317009089773537,0.5229599122237149,0.05692799667051929,0.8383955900995423
2464,"(-97.01158663210546, 30.66513326267037)",0.4328404283972174,13.42847563741889,39.45821856252294,0.877161587109251,0.0827537371451674,0.29270432374123667,0.5251008538317375,0.04091237982453478,0.8477579767952148
2465,"(-97.02082020030169, 30.667828448305844)",0.9046828748030765,13.340266881106912,40.02062067538225,1.288659244424389,0.17325227307103752,0.29078051861098647,0.532590779921043,0.06021502028073702,0.8125231282520924
2466,"(-97.00897482029849, 30.660850348292193)",0.10192084182830194,13.698054593148054,39.282160482504125,0.5440544558313566,0.019283953275995757,0.29858375566752987,0.5227561577919917,0.025286902803823653,0.8721076859829667
2467,"(-97.00364202871123, 30.657715429563584)",0.17028749285326086,13.872789855523598,38.9512390540036,0.2961571867892493,0.03239655446531691,0.3023946765811494,0.518349031673217,0.01365847243652834,0.8725038062022421
2468,"(-97.00620924395211, 30.665443443080676)",0.4392516207071626,13.362626096202241,39.14050262979508,0.8149137952498103,0.0839833923447129,0.291268166034068,0.5208695950951231,0.037992444014219556,0.8492674119745725
2469,"(-97.01633543767865, 30.666441065434512)",0.6688848551745299,13.38535986915649,39.7469885864147,1.1018042541668065,0.12802663533295278,0.29176398244581564,0.5289466184302382,0.051449977199028565,0.8297645601883159
2470,"(-97.01722647288605, 30.65541299145899)",0.044435121548101905,14.14302617247951,39.749355523013215,0.40938824507325977,0.008258295110584882,0.3082884453482883,0.5289781406805562,0.01896994473212318,0.875379030436262
2471,"(-97.0177714026629, 30.655534111429915)",0.07692276758735543,14.140265226262105,39.78223271199258,0.4299065666046579,0.01448936742005108,0.30822822998283633,0.5294159905922993,0.019932423560968655,0.8730929752938001
2472,"(-97.02094653590268, 30.65322240952778)",0.046872394868263334,14.330146484208754,39.96228228136854,0.3399837870700692,0.00872575976707335,0.31236948027871564,0.5318138442564346,0.015714302141994898,0.8754412707316934
2473,"(-97.02298191875565, 30.653995840606097)",0.15703697364054575,14.300193055113505,40.08617926485447,0.42103418706606827,0.029855128618315283,0.3117162054455662,0.5334638722840316,0.019516235645485082,0.867547338838795
2474,"(-97.03802484031657, 30.65418477667674)",0.26200392647869614,14.483814485500654,40.98149800166236,0.774712565804273,0.049987602126816716,0.3157209308784166,0.5453874959897962,0.03610667415845044,0.8528781139239119
2475,"(-97.02994244902261, 30.66347861202808)",0.4692743248022831,13.747443519507017,40.54028029845044,1.1898148635685355,0.08974169320518058,0.29966091256078514,0.5395114725702734,0.05557840203793792,0.8369628014540863
2476,"(-97.04227874833285, 30.645683414297313)",0.14652771607242657,15.114378348457032,41.20778567666126,0.7672899571779721,0.027839471843840644,0.3294733296790007,0.5484011368028536,0.03575849247864353,0.8566099818393049
2477,"(-97.0339227317449, 30.647148090109994)",0.2825407401859515,14.896874991596121,40.71452566837016,0.2858201268593937,0.053926526204643964,0.3247296501252868,0.5418320274050823,0.013173578907602585,0.8594234778100003
2478,"(-97.03084816934499, 30.654839377711674)",0.17291910974814476,14.339526721233803,40.557133761009965,0.6307963291590432,0.032901293871275154,0.3125740602871666,0.5397359226319525,0.029355813436915068,0.8618988821432229
2479,"(-97.02306108525181, 30.663911355092356)",0.6060751310642966,13.631034832496812,40.13359570008306,1.0864196110285613,0.1159798427707706,0.2971220758438966,0.5340953521223182,0.050728310307940776,0.8320807726645814
2480,"(-97.0342084436238, 30.659581457855104)",0.3709851296319126,14.067796811709345,40.77606338786917,0.9937312365674561,0.0708900016543117,0.306647716737591,0.5426515708602245,0.04638045963397599,0.8445861152165756
2481,"(-97.03158390930183, 30.65066187863401)",0.1839134299709955,14.629879583626131,40.58615667990177,0.36136290205985444,0.03500998479394883,0.3189065645600711,0.5401224423700992,0.01671715929703233,0.8650165836939783
2482,"(-97.02679685138212, 30.657102146559325)",0.12963841553584474,14.135531541772648,40.32511352040134,0.7159182522725709,0.02460013425771353,0.30812498981840647,0.5366459369906358,0.03334873501882967,0.8639908740524092
2483,"(-97.00848269900287, 30.65354039445972)",0.1020191658946523,14.193210889470473,39.22222081344445,0.19338748921809454,0.019302811655776478,0.3093829581840198,0.5219578967598772,0.008837724403716479,0.8766016854289889
2484,"(-97.00796130230896, 30.65433302865956)",0.12933292567540086,14.135055039558786,39.1942343616568,0.1690120891286211,0.02454154184975838,0.30811459745553993,0.5215851804229387,0.007694316718304423,0.8757783732243489
2485,"(-97.0088890241705, 30.653960583358717)",0.1394981260399382,14.167683446566409,39.247973398730224,0.2185489160520187,0.0264912090689565,0.30882621271254623,0.5223008630396773,0.010018003238617176,0.8740501071373892
2486,"(-97.01202047393322, 30.659039757397732)",0.20582945802105976,13.847377209100296,39.454971918511816,0.5489533411083131,0.0392134397118964,0.3018404347846834,0.5250576158652975,0.02551670100426603,0.8651554391412581
2487,"(-97.01446882108459, 30.659525478895098)",0.3328162483472776,13.836730048190585,39.60262482848019,0.6432152222396191,0.0635692786025822,0.3016082235662386,0.527024019186422,0.029938362143419106,0.8559298249299678
2488,"(-97.00980426739775, 30.657469586416276)",0.15187084739613327,13.935525373128637,39.31647885617971,0.3787153598211406,0.028864274859632038,0.30376291841635467,0.5232132010293089,0.017531132954581075,0.8712543605740761
2489,"(-97.0179582791969, 30.660632378000493)",0.39227284604431784,13.796207881022164,39.81496046168943,0.7653426464550485,0.07497294752576196,0.3007244478919536,0.529851850310273,0.03566714751452794,0.8501111821270423
2490,"(-97.01572232919871, 30.65562767346374)",0.06537521682515425,14.11372906644652,39.660768941417,0.4002718599121951,0.012274567871029634,0.3076494847139448,0.5277983674658245,0.018542310936654146,0.874590971574658
2491,"(-97.00845704050931, 30.65464081445023)",0.16233405985658103,14.117852767609412,39.22490470706398,0.20366139925210436,0.030871100264944037,0.30773942133457616,0.5219936401619417,0.009319655680700603,0.8732635593651272
2492,"(-97.01868936833023, 30.66269235057846)",0.5402690576802321,13.664246377213708,39.86800213489713,0.9136688379229999,0.1033583557857577,0.2978464091502627,0.5305582456151536,0.04262487155802361,0.8393174382494952
2493,"(-97.01337641767589, 30.656435024816044)",0.21418534265874486,14.03690887901239,39.524539461762345,0.42088640275492384,0.040816083416031324,0.30597406067588373,0.5259840984393261,0.019509303340106476,0.8661582316600387
2494,"(-97.01495940093658, 30.662194313052364)",0.4250583770101442,13.659990863652883,39.644035147344376,0.8259293797174627,0.0812611536304909,0.2977535977428418,0.5275755111181476,0.03850916595081902,0.847909716870142
2495,"(-97.01696983462449, 30.659074191092483)",0.27739369902363914,13.891836528915555,39.74927889207942,0.6472863535513816,0.052939332930517044,0.3028100785153525,0.5289771201295711,0.030129331842915493,0.8586067396676511
2496,"(-97.135697197871, 30.65904330249151)",0.32687502087572384,16.617919344440242,46.80795369594739,2.0550299964589787,0.062429761817109096,0.3622650841776549,0.6229827281466225,0.09616414130172031,0.8080541252839859
2497,"(-97.14396598559141, 30.65138265852892)",0.3975011641285841,17.33203252621987,47.27512198094905,2.565658000019193,0.07597572956791393,0.3778396672477077,0.6292043547122491,0.12011681414049367,0.7906721865526618
2498,"(-97.11590836322954, 30.66222667422763)",0.706312986872974,15.79280493377515,45.64358473224652,2.3451845941788934,0.13520528394108652,0.3442695993454385,0.6074759630058194,0.10977478956894064,0.7859269828204283
2499,"(-97.17246362304229, 30.564129792189604)",0.9748745968437611,23.325364489098188,49.10312465855373,3.847523124291446,0.18671491961160258,0.5085523454391826,0.6535492222603135,0.1802468809034814,0.7048213804412589
2500,"(-97.10918198430372, 30.593197319969743)",0.9586683307477771,19.843929838989002,45.20972629146915,5.884983352492276,0.1836065868075418,0.4326233547069849,0.6016979483427474,0.27582060174887973,0.6878953174825138
2501,"(-97.15778848807057, 30.676083631810673)",0.21785927788425555,16.487560597380522,48.19609679136645,1.3211971362018382,0.041520737610514724,0.3594220010547108,0.6414696593802349,0.0617413162754234,0.8268158860577106
2502,"(-97.1071949140514, 30.498526864010174)",2.999214157068768,23.354789378607666,45.853540767157064,9.776107760838487,0.5749796207054972,0.5091940929908108,0.6102721032540994,0.4583464900242016,0.48130148885509816
2503,"(-97.20132227837152, 30.65865686636501)",0.062198012429164576,19.121862798666758,50.70992083366052,3.2153010808930507,0.011665185759766628,0.4168753004929172,0.6749481187383912,0.15059044282840667,0.7853943951682848
2504,"(-97.10691209097597, 30.66063876005287)",0.3034378588575798,15.615447589004813,45.10237079904275,2.7910787543370237,0.05793455612915997,0.34040149164250294,0.6002682156209647,0.13069091023706192,0.8022361491758302
2505,"(-97.15564543331958, 30.49541414896791)",1.4060840714281577,26.252846054913014,48.733913692347784,8.571138735593145,0.26942012433514057,0.5723997942696417,0.6486321659672918,0.40182348572102333,0.579101392960391
2506,"(-97.15803149259139, 30.613842460685504)",0.7173661167494834,19.949099087121656,48.07770129362051,2.830111482728269,0.13732525444997581,0.4349170628099148,0.6398928987188726,0.13252186773771132,0.7548209741360525
2507,"(-97.0757651492855, 30.54590990665648)",1.4011949745934842,21.5019576240542,43.49612206137831,7.413187652804167,0.26848240432095355,0.46878441730857456,0.5788766097733592,0.3475060114423588,0.6288083296877196
2508,"(-97.19891071941908, 30.598770700982765)",0.5407372354714253,22.18494125487052,50.5375617751358,0.9997367426282856,0.1034481514473789,0.48368007469880264,0.6726526853115695,0.04666216749352028,0.7862994040974608
2509,"(-97.19489907558916, 30.614256139475838)",0.22398760973280432,21.188999017009817,50.27375402779574,0.6478956709969295,0.04269614068030234,0.4619588888807785,0.6691393618652589,0.030157913866083838,0.8158222782867942
2510,"(-97.19632920061144, 30.61558554691616)",0.16333939372794862,21.168757343860847,50.35787400849457,0.5956644319882146,0.03106392150044008,0.46151742437910126,0.6702596500428136,0.027707837154237396,0.8202682388080714
2511,"(-97.19519786691501, 30.613577455793823)",0.2671209628740077,21.23691127406155,50.29217163209651,0.6213347214797382,0.050969040540385736,0.4630038400825843,0.6693846427626822,0.028911985852663726,0.8136052612040336
2512,"(-97.20945905357793, 30.616296671394334)",0.19374098574608875,21.620501118380993,51.13960045605201,0.3723885067283136,0.036894892385774015,0.4713698134991419,0.6806704809774499,0.017234351263849545,0.8196967809811546
2513,"(-97.2025161407643, 30.610715702208125)",0.2837935564112759,21.660103726239235,50.73122985682914,0.20188469281747942,0.05416681411227004,0.4722335338751498,0.6752319068055391,0.00923631346746044,0.8180855329237509
2514,"(-97.21706354045722, 30.61150700760084)",0.311570400519565,22.164029616833083,51.59696511663833,0.6909207275417174,0.059494363050669415,0.48322399847439623,0.6867615454050631,0.03217614454693506,0.8039602790306395
2515,"(-97.19589217457924, 30.612240006689113)",0.29542585279109607,21.33518272684662,50.334877691035906,0.5718782366376097,0.05639786771893101,0.46514710944641485,0.6699533910260829,0.02659206803985312,0.8124190514764882
2516,"(-97.22028377814176, 30.619038168743174)",0.7022083645211412,21.895039396106757,51.7829860508467,1.0020013353957031,0.13441802472734052,0.47735740667266857,0.6892389241638317,0.04676839560731899,0.7765718605879534
2517,"(-97.19997782367335, 30.613431506837397)",0.14811830507226556,21.419558995112588,50.577080300977975,0.340562582367438,0.028144543964506545,0.46698732922218544,0.6731789828324152,0.01574145242420002,0.8245446917132895
2518,"(-97.21310893042822, 30.612809314768477)",0.1139012319229189,21.944231577464254,51.3599850662452,0.4564617781851821,0.02158177063355295,0.4784302726195485,0.6836055062979901,0.021178082417744798,0.8210076306891275
2519,"(-97.20540201718262, 30.615592839355767)",0.10712419506725104,21.504772078493794,50.89839781249761,0.23920040852509425,0.020281947105539832,0.4688457996714615,0.6774582064652106,0.010986728885058613,0.8280057437335013
2520,"(-97.2084651369291, 30.61153314677758)",0.1017208358685248,21.8369604511507,51.084686777367075,0.18187834925697552,0.01924559249121653,0.47609072321699436,0.6799391547871002,0.008297850636076886,0.8276951218760955
2521,"(-97.2167389631775, 30.614944559341914)",0.3685764681676005,21.970581935937055,51.57431919235247,0.6979184165319843,0.07042802470051765,0.47900496561980593,0.6864599528341128,0.03250439398457402,0.8014228465886426
2522,"(-96.70181457656393, 31.02190229862785)",0.29986003731106625,19.890881895256392,34.61514461880448,3.123133425895748,0.0572483363661228,0.43364736423279127,0.46060204585416753,0.1462670182001548,0.7915290143781262
2523,"(-96.72017908072303, 31.023403632198825)",0.3923864360372221,19.065298987693,35.36452230377924,3.831835949818854,0.07499473388290717,0.4156416616311137,0.4705820643233369,0.17951102279290593,0.7755106319594091
2524,"(-96.7117613216753, 31.029140466199895)",0.15274474983836514,19.70190336477156,35.36931899021771,3.8497445999856152,0.0290318877824762,0.42952580213788966,0.4706459453544999,0.18035108647025552,0.786180244114127
2525,"(-96.61860742177988, 31.155468678564603)",1.4508686951713616,29.561059244117036,39.960416915889894,11.865420708915746,0.2780097349384748,0.6445508796204262,0.531789001800752,0.5563525319063255,0.511966990651767
2526,"(-96.74990681200072, 31.06295133102878)",1.3526674236173457,19.549275814683014,38.59599176191364,7.057391038804281,0.25917490697970963,0.426197043450494,0.5136179399857195,0.3308162101920096,0.6533198411406125
2527,"(-96.51151322729135, 31.183281604084048)",1.4036648880941271,35.593520448209276,39.598732987758915,10.88371432521007,0.2689561293055842,0.7761169542108244,0.5269721886568292,0.5103023903772888,0.5072715953495615
2528,"(-96.69639830924837, 31.060950902456643)",0.3676680978629698,21.776552548900014,36.61434840807107,5.571973642175659,0.07025380090341377,0.4747732459379077,0.48722692559179404,0.2611378598422482,0.7307913740453156
2529,"(-96.75343049632687, 31.13251219584294)",1.666202475671581,23.126732620152396,42.59231523067962,11.323415386698638,0.319310368272955,0.5042202470797229,0.5668399438253491,0.5309280035423823,0.5343076443026811
2530,"(-96.6215737135465, 31.20474511902107)",1.2816102706671872,31.889010986433867,43.135947242068326,14.689575234879065,0.24554627234110685,0.6953227722543536,0.5740798945509618,0.6888287160068778,0.45433208798895
2531,"(-96.69716606595632, 31.094875915367975)",0.6897953593689525,23.312549429484985,38.583449032379754,7.881619207325995,0.1320372325767609,0.5082728530343567,0.513450899153157,0.3694793221393627,0.6595974408490397
2532,"(-96.65863252546663, 31.108700529405724)",1.8143893057274365,25.62760665504908,38.18732836616693,8.816801807604387,0.347732336804407,0.5587635203283272,0.508175466425324,0.4133471137857333,0.5677712027361868
2533,"(-96.79725193491124, 31.084509019568195)",2.437751793893651,18.92861082906895,41.51518377633541,10.033830368258283,0.4672921452952809,0.4126605360399609,0.5524949853036119,0.4704358099511179,0.5338564266926152
2534,"(-96.55709659158421, 31.20040565804801)",1.0173148489054404,34.33469398145092,41.50613424039635,12.694210064851836,0.19485488392630773,0.7486623463453737,0.5523744659211695,0.5952296012338676,0.49848177846736896
2535,"(-96.7028027159764, 31.129802495946183)",0.8693539221776504,24.83419346276392,40.78481368118326,10.310753839432104,0.16647624324847812,0.5414594290618333,0.5427681050066719,0.4834258090505736,0.5941181070921933
2536,"(-96.70689869909198, 31.131730761524626)",0.6316900426357926,24.776254735425383,41.02677679842764,10.479999561811137,0.12089273692166494,0.5401958037081346,0.5459905073111094,0.49136483195813485,0.6045480346675087
2537,"(-96.71461824807588, 31.13024868823035)",0.16855208165748542,24.403324879890025,41.1879304042296,10.466264605510752,0.032063705706915996,0.5320623212819124,0.548136709412565,0.49072054901159806,0.6328665334856469
2538,"(-96.65711935934918, 31.171771887330216)",0.8383021176047878,28.79271812166777,41.9657064446638,13.146519622832411,0.1605205627599891,0.6277936022825371,0.5584949298453928,0.616446657072211,0.5238569549020722
2539,"(-96.71725977568694, 31.137120190778734)",0.2859739025292608,24.670480553014645,41.67040308575164,10.962165672867194,0.05458500059166017,0.5378889021795596,0.5545621559784336,0.5139824068493394,0.6149975410490109
2540,"(-96.6877207312823, 31.165539946701024)",0.4905516806373154,27.293414844771142,42.442839596056245,12.676887918322935,0.09382265193645144,0.5950942710994378,0.5648492659280184,0.5944170494235884,0.5585826038369399
2541,"(-96.64247354670124, 31.18900210226218)",1.1005640983264278,30.25712753002998,42.6513677387738,14.42781314474976,0.21082194082615807,0.6597319092078703,0.5676263898768492,0.6765499109614326,0.47742443253832056
2542,"(-96.65537082219552, 31.148118084337135)",1.173012991840916,27.662798041263834,40.471072944107085,11.536030498122345,0.22471750881172842,0.6031504020115155,0.5385897868990858,0.5409014091703619,0.541735124596125
2543,"(-96.70405757008129, 31.150744924479277)",0.08621681725825202,25.892200092872887,42.05133199479107,11.749695556113837,0.016271949496855124,0.5645342196828861,0.5596352688077569,0.5509240659683928,0.6058784179462334
2544,"(-96.67355568443881, 31.17025158071776)",0.21910324705222903,28.07822084049622,42.32326652351672,12.98868630346718,0.041759328668390196,0.6122106421259953,0.5632568226296836,0.6090429701700938,0.5650872026432779
2545,"(-96.65849099230716, 31.182250775550596)",0.5646944524878921,29.285554275109586,42.64689686029677,13.85875310768293,0.1080431027523399,0.638542203215202,0.5675668478719713,0.6498562929098431,0.5231794265801233
2546,"(-96.66910269243145, 31.155562680471437)",0.24553881651437798,27.48631658836886,41.307390928097384,11.984823712624884,0.04682962353252223,0.5993013972338883,0.5497276538167573,0.5619535194429884,0.5863366603345946
2547,"(-96.67316141710636, 31.143543029950465)",0.6131782889130796,26.711400368392113,40.69912403646604,11.149492301616887,0.11734221572102502,0.58240071909449,0.5416269124491123,0.5227695736736176,0.5850466707504363
2548,"(-96.65674657871085, 30.97352939041094)",0.49776686776740964,20.64848814283353,30.344119557306783,1.3499681909279608,0.0952065119021635,0.4501705173384041,0.40372163714881915,0.06309091648590225,0.8157954126524274
2549,"(-96.63957225833366, 30.96491971014408)",0.40574339004211984,21.382078051949627,29.261514973584127,2.5266696281012195,0.07755657373237397,0.4661698816834344,0.38930378890354694,0.11828793732497152,0.7972534977232577
2550,"(-96.63349973190944, 30.97252182096976)",0.7877751480907149,21.903657173565918,29.479786993932727,2.681861966877287,0.1508295805250812,0.4775453576786736,0.39221067929814857,0.12556774041424507,0.769793890211228
2551,"(-96.65395800458671, 31.03988999500189)",0.6460881880278906,22.939603865269497,34.010290885222204,4.240328439203578,0.12365427541392658,0.5001390280067796,0.4525467600439149,0.19867269604057103,0.7381521573538462
2552,"(-96.73935297126741, 30.998406237287316)",1.0993490316239716,17.13842830420312,34.7786640033248,3.852192151526605,0.21058889320939073,0.3736172202806899,0.46277975478559236,0.1804658968623778,0.7436355537575345
2553,"(-96.59717114908177, 31.015049294820745)",1.9054779368329082,25.04486748935863,30.77747910455893,5.284925663803921,0.36520297306727145,0.5460541630782604,0.40949300767676994,0.24767293769338147,0.6412097996191369
2554,"(-96.59207286971213, 31.05769510596968)",2.510071081637622,26.703060927713892,33.21295521875469,6.369762420244629,0.4811628551262518,0.5822188385258145,0.4419280495631762,0.2985607459007826,0.575590272440331
2555,"(-96.70172408981541, 31.009321745507712)",0.1626542530047652,19.416895685366494,33.9248711849773,2.3862719350025006,0.030932512737147175,0.4233098746186201,0.45140916253712,0.11170212537054439,0.8162365048532021
2556,"(-96.62042095039895, 30.99392691366969)",1.4573137054790024,23.18385835442167,30.271834332930315,3.484094552357512,0.27924587636939413,0.505466141311219,0.40275896119944193,0.16319907776087603,0.7095774816026433
2557,"(-96.61703787339239, 31.108524391792685)",0.5763198302181581,27.49331388154131,37.005550012943594,9.439418164288403,0.11027282937441098,0.5994540059891394,0.4924368475311269,0.4425529657792436,0.6207624789250388
2558,"(-96.65469811617412, 31.0001692297898)",1.1603358643065902,21.529848227398947,31.76188980026347,1.8509089880492353,0.22228605846142402,0.4693927025632791,0.4226031350816313,0.08658917929440742,0.7625396567229908
2559,"(-96.62843121885254, 31.066899002370423)",0.7199930041971769,25.234154924904427,34.79823246222988,6.546331712553605,0.13782908675643563,0.5501824622950294,0.4630403624674084,0.3068433047549053,0.6795734233653605
2560,"(-96.62678242210063, 31.03408852098624)",1.603113949491491,24.103346900122496,32.804726687329655,4.692959917939073,0.3072101019732418,0.5255198962374218,0.4364913674135056,0.21990485262244763,0.6711219123702136
2561,"(-96.65948750410409, 30.95356336640199)",0.09964463300673564,20.00555666141451,29.357025479181274,2.2133466815225034,0.01884738050179453,0.4361483846832437,0.39057577314990377,0.1035905020492827,0.8266223307781095
2562,"(-96.65629990901989, 30.954681797354578)",0.07947842869023544,20.209619352392593,29.299342116829465,2.24583867872417,0.014979538641176012,0.44059892755687663,0.38980756102779573,0.10511464520912428,0.8263597387098427
2563,"(-96.65267923094372, 30.952242280317563)",0.3063551589017898,20.358668874317885,29.03422785493473,2.506637460713042,0.05849408905136425,0.44384965057951015,0.3862768377580753,0.11734826314268007,0.8081148541358092
2564,"(-96.732054904847, 30.968398783237408)",0.8035458635150735,16.445899706988065,32.96353057632089,3.3722767335742003,0.1538543754906031,0.35851339018637096,0.4386062765933297,0.15795389807588434,0.7750988224258581
